file_id,clean_file,noise_file,noise_category,snr_db,sample_rate,channels,output_file,impulsive_event_start_sec,impulsive_event_duration_sec
513,common_voice_en_23612304.wav,1-50454-A-44.wav,stationary,10,16000,1,common_voice_en_23612304_stationary_1-50454-A-44_SNR_10dB_0513.wav,,
514,common_voice_en_19952222.wav,1-115545-B-48.wav,impulsive,5,16000,1,common_voice_en_19952222_impulsive_1-115545-B-48_SNR_5dB_0514.wav,0.7659375,0.1825
515,common_voice_en_23612307.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_23612307_non_stationary_helicopter_SNR_-5dB_0515.wav,,
516,common_voice_en_18522887.wav,1-115545-A-48.wav,impulsive,10,16000,1,common_voice_en_18522887_impulsive_1-115545-A-48_SNR_10dB_0516.wav,2.3176875,0.5443125
517,common_voice_en_19262159.wav,1-115545-A-48.wav,impulsive,0,16000,1,common_voice_en_19262159_impulsive_1-115545-A-48_SNR_0dB_0517.wav,3.89525,0.3164375
518,common_voice_en_20260793.wav,1-18527-A-44.wav,stationary,20,16000,1,common_voice_en_20260793_stationary_1-18527-A-44_SNR_20dB_0518.wav,,
519,common_voice_en_20260796.wav,1-160563-A-48.wav,impulsive,20,16000,1,common_voice_en_20260796_impulsive_1-160563-A-48_SNR_20dB_0519.wav,6.9666875,0.1336875
520,common_voice_en_21538040.wav,1-18527-B-44.wav,stationary,15,16000,1,common_voice_en_21538040_stationary_1-18527-B-44_SNR_15dB_0520.wav,,
521,common_voice_en_19705423.wav,1-115546-A-48.wav,impulsive,-5,16000,1,common_voice_en_19705423_impulsive_1-115546-A-48_SNR_-5dB_0521.wav,4.6199375,0.4064375
522,common_voice_en_19952220.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_19952220_non_stationary_helicopter_SNR_20dB_0522.wav,,
523,common_voice_en_27688638.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_27688638_stationary_1-18527-B-44_SNR_20dB_0523.wav,,
524,common_voice_en_19227416.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19227416_non_stationary_helicopter_SNR_-5dB_0524.wav,,
525,common_voice_en_19262161.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_19262161_non_stationary_helicopter_SNR_5dB_0525.wav,,
526,common_voice_en_31191669.wav,1-160563-A-48.wav,impulsive,10,16000,1,common_voice_en_31191669_impulsive_1-160563-A-48_SNR_10dB_0526.wav,2.5973125,0.4341875
527,common_voice_en_20260793.wav,1-115546-A-48.wav,impulsive,10,16000,1,common_voice_en_20260793_impulsive_1-115546-A-48_SNR_10dB_0527.wav,4.5304375,0.3335625
528,common_voice_en_22939424.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_22939424_non_stationary_helicopter_SNR_-5dB_0528.wav,,
529,common_voice_en_580650.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_580650_stationary_1-18527-B-44_SNR_20dB_0529.wav,,
530,common_voice_en_18843978.wav,1-18527-B-44.wav,stationary,10,16000,1,common_voice_en_18843978_stationary_1-18527-B-44_SNR_10dB_0530.wav,,
531,common_voice_en_19705427.wav,1-115545-C-48.wav,impulsive,5,16000,1,common_voice_en_19705427_impulsive_1-115545-C-48_SNR_5dB_0531.wav,0.0425,0.2090625
532,common_voice_en_21369214.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_21369214_non_stationary_helicopter_SNR_-5dB_0532.wav,,
533,common_voice_en_19227418.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_19227418_stationary_1-50454-A-44_SNR_15dB_0533.wav,,
534,common_voice_en_27703528.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_27703528_non_stationary_helicopter_SNR_-5dB_0534.wav,,
535,common_voice_en_21817014.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_21817014_non_stationary_helicopter_SNR_10dB_0535.wav,,
536,common_voice_en_18522889.wav,1-50454-A-44.wav,stationary,-5,16000,1,common_voice_en_18522889_stationary_1-50454-A-44_SNR_-5dB_0536.wav,,
537,common_voice_en_27703529.wav,1-115545-B-48.wav,impulsive,15,16000,1,common_voice_en_27703529_impulsive_1-115545-B-48_SNR_15dB_0537.wav,3.1189375,0.6335625
538,common_voice_en_19726070.wav,1-22882-A-44.wav,stationary,5,16000,1,common_voice_en_19726070_stationary_1-22882-A-44_SNR_5dB_0538.wav,,
539,common_voice_en_25695673.wav,1-18527-B-44.wav,stationary,10,16000,1,common_voice_en_25695673_stationary_1-18527-B-44_SNR_10dB_0539.wav,,
540,common_voice_en_20260795.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_20260795_non_stationary_helicopter_SNR_-5dB_0540.wav,,
541,common_voice_en_20242986.wav,1-115546-A-48.wav,impulsive,15,16000,1,common_voice_en_20242986_impulsive_1-115546-A-48_SNR_15dB_0541.wav,7.5015625,0.7314375
542,common_voice_en_19262163.wav,1-18527-A-44.wav,stationary,10,16000,1,common_voice_en_19262163_stationary_1-18527-A-44_SNR_10dB_0542.wav,,
543,common_voice_en_21663181.wav,1-115546-A-48.wav,impulsive,5,16000,1,common_voice_en_21663181_impulsive_1-115546-A-48_SNR_5dB_0543.wav,3.5275625,0.55075
544,common_voice_en_31191627.wav,1-22882-A-44.wav,stationary,15,16000,1,common_voice_en_31191627_stationary_1-22882-A-44_SNR_15dB_0544.wav,,
545,common_voice_en_19767846.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_19767846_non_stationary_helicopter_SNR_10dB_0545.wav,,
546,common_voice_en_21538043.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_21538043_stationary_1-50454-A-44_SNR_15dB_0546.wav,,
547,common_voice_en_19952222.wav,1-22882-A-44.wav,stationary,10,16000,1,common_voice_en_19952222_stationary_1-22882-A-44_SNR_10dB_0547.wav,,
548,common_voice_en_22779356.wav,1-50455-A-44.wav,stationary,0,16000,1,common_voice_en_22779356_stationary_1-50455-A-44_SNR_0dB_0548.wav,,
549,common_voice_en_31171727.wav,1-115545-B-48.wav,impulsive,20,16000,1,common_voice_en_31171727_impulsive_1-115545-B-48_SNR_20dB_0549.wav,3.7815625,0.66325
550,common_voice_en_19854922.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_19854922_non_stationary_helicopter_SNR_20dB_0550.wav,,
551,common_voice_en_18843977.wav,1-115546-A-48.wav,impulsive,20,16000,1,common_voice_en_18843977_impulsive_1-115546-A-48_SNR_20dB_0551.wav,4.9615625,0.61125
552,common_voice_en_19952220.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_19952220_stationary_1-18527-B-44_SNR_20dB_0552.wav,,
553,common_voice_en_23731524.wav,1-115545-A-48.wav,impulsive,10,16000,1,common_voice_en_23731524_impulsive_1-115545-A-48_SNR_10dB_0553.wav,4.7696875,0.71225
554,common_voice_en_23612306.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_23612306_non_stationary_helicopter_SNR_15dB_0554.wav,,
555,common_voice_en_18681419.wav,1-115545-C-48.wav,impulsive,20,16000,1,common_voice_en_18681419_impulsive_1-115545-C-48_SNR_20dB_0555.wav,0.8959375,0.64975
556,common_voice_en_19952223.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_19952223_non_stationary_helicopter_SNR_0dB_0556.wav,,
557,common_voice_en_580646.wav,1-50454-A-44.wav,stationary,5,16000,1,common_voice_en_580646_stationary_1-50454-A-44_SNR_5dB_0557.wav,,
558,common_voice_en_19262163.wav,1-22882-A-44.wav,stationary,0,16000,1,common_voice_en_19262163_stationary_1-22882-A-44_SNR_0dB_0558.wav,,
559,common_voice_en_26724562.wav,1-160563-A-48.wav,impulsive,15,16000,1,common_voice_en_26724562_impulsive_1-160563-A-48_SNR_15dB_0559.wav,3.6518125,0.689
560,common_voice_en_22779359.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_22779359_non_stationary_helicopter_SNR_5dB_0560.wav,,
561,common_voice_en_18561930.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_18561930_non_stationary_helicopter_SNR_10dB_0561.wav,,
562,common_voice_en_19227417.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_19227417_stationary_1-18527-B-44_SNR_5dB_0562.wav,,
563,common_voice_en_21369215.wav,1-18527-B-44.wav,stationary,15,16000,1,common_voice_en_21369215_stationary_1-18527-B-44_SNR_15dB_0563.wav,,
564,common_voice_en_25234749.wav,1-18527-A-44.wav,stationary,10,16000,1,common_voice_en_25234749_stationary_1-18527-A-44_SNR_10dB_0564.wav,,
565,common_voice_en_21538043.wav,1-18527-A-44.wav,stationary,20,16000,1,common_voice_en_21538043_stationary_1-18527-A-44_SNR_20dB_0565.wav,,
566,common_voice_en_19451232.wav,1-22882-A-44.wav,stationary,20,16000,1,common_voice_en_19451232_stationary_1-22882-A-44_SNR_20dB_0566.wav,,
567,common_voice_en_19726069.wav,1-115545-B-48.wav,impulsive,15,16000,1,common_voice_en_19726069_impulsive_1-115545-B-48_SNR_15dB_0567.wav,1.3118125,0.278625
568,common_voice_en_21663172.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_21663172_non_stationary_helicopter_SNR_0dB_0568.wav,,
569,common_voice_en_19726723.wav,1-50454-A-44.wav,stationary,10,16000,1,common_voice_en_19726723_stationary_1-50454-A-44_SNR_10dB_0569.wav,,
570,common_voice_en_18561931.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_18561931_impulsive_1-115545-B-48_SNR_10dB_0570.wav,1.592625,0.706375
571,common_voice_en_18522886.wav,1-115545-B-48.wav,impulsive,5,16000,1,common_voice_en_18522886_impulsive_1-115545-B-48_SNR_5dB_0571.wav,0.41675,0.1640625
572,common_voice_en_27688637.wav,1-22882-A-44.wav,stationary,0,16000,1,common_voice_en_27688637_stationary_1-22882-A-44_SNR_0dB_0572.wav,,
573,common_voice_en_25113640.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_25113640_stationary_1-50454-A-44_SNR_15dB_0573.wav,,
574,common_voice_en_21538040.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_21538040_non_stationary_helicopter_SNR_15dB_0574.wav,,
575,common_voice_en_19451232.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_19451232_stationary_1-50454-A-44_SNR_15dB_0575.wav,,
576,common_voice_en_21369211.wav,1-160563-A-48.wav,impulsive,-5,16000,1,common_voice_en_21369211_impulsive_1-160563-A-48_SNR_-5dB_0576.wav,2.5655625,0.7881875
577,common_voice_en_19451233.wav,1-18527-A-44.wav,stationary,0,16000,1,common_voice_en_19451233_stationary_1-18527-A-44_SNR_0dB_0577.wav,,
578,common_voice_en_22779359.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_22779359_non_stationary_helicopter_SNR_10dB_0578.wav,,
579,common_voice_en_31191627.wav,1-50454-A-44.wav,stationary,10,16000,1,common_voice_en_31191627_stationary_1-50454-A-44_SNR_10dB_0579.wav,,
580,common_voice_en_19726723.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_19726723_non_stationary_helicopter_SNR_15dB_0580.wav,,
581,common_voice_en_19726069.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_19726069_non_stationary_helicopter_SNR_0dB_0581.wav,,
582,common_voice_en_21538040.wav,1-160563-A-48.wav,impulsive,-5,16000,1,common_voice_en_21538040_impulsive_1-160563-A-48_SNR_-5dB_0582.wav,3.969875,0.467625
583,common_voice_en_19657021.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_19657021_stationary_1-50454-A-44_SNR_15dB_0583.wav,,
584,common_voice_en_25695673.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_25695673_non_stationary_helicopter_SNR_10dB_0584.wav,,
585,common_voice_en_24033982.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_24033982_non_stationary_helicopter_SNR_15dB_0585.wav,,
586,common_voice_en_18561931.wav,1-115545-B-48.wav,impulsive,5,16000,1,common_voice_en_18561931_impulsive_1-115545-B-48_SNR_5dB_0586.wav,0.9209375,0.1334375
587,common_voice_en_27688637.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_27688637_stationary_1-50454-A-44_SNR_15dB_0587.wav,,
588,common_voice_en_25695673.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_25695673_non_stationary_helicopter_SNR_15dB_0588.wav,,
589,common_voice_en_19451232.wav,1-50455-A-44.wav,stationary,5,16000,1,common_voice_en_19451232_stationary_1-50455-A-44_SNR_5dB_0589.wav,,
590,common_voice_en_24033981.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_24033981_non_stationary_helicopter_SNR_-5dB_0590.wav,,
591,common_voice_en_19952223.wav,1-18527-A-44.wav,stationary,10,16000,1,common_voice_en_19952223_stationary_1-18527-A-44_SNR_10dB_0591.wav,,
592,common_voice_en_20242990.wav,1-18527-A-44.wav,stationary,10,16000,1,common_voice_en_20242990_stationary_1-18527-A-44_SNR_10dB_0592.wav,,
593,common_voice_en_19451233.wav,1-115545-B-48.wav,impulsive,0,16000,1,common_voice_en_19451233_impulsive_1-115545-B-48_SNR_0dB_0593.wav,3.5075,0.702
594,common_voice_en_19726069.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_19726069_non_stationary_helicopter_SNR_0dB_0594.wav,,
595,common_voice_en_18725368.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_18725368_non_stationary_helicopter_SNR_15dB_0595.wav,,
596,common_voice_en_27688637.wav,1-22882-A-44.wav,stationary,5,16000,1,common_voice_en_27688637_stationary_1-22882-A-44_SNR_5dB_0596.wav,,
597,common_voice_en_27709077.wav,1-50455-A-44.wav,stationary,20,16000,1,common_voice_en_27709077_stationary_1-50455-A-44_SNR_20dB_0597.wav,,
598,common_voice_en_19262159.wav,1-50454-A-44.wav,stationary,-5,16000,1,common_voice_en_19262159_stationary_1-50454-A-44_SNR_-5dB_0598.wav,,
599,common_voice_en_20260795.wav,1-115545-B-48.wav,impulsive,20,16000,1,common_voice_en_20260795_impulsive_1-115545-B-48_SNR_20dB_0599.wav,1.198,0.235875
600,common_voice_en_21538044.wav,1-115546-A-48.wav,impulsive,10,16000,1,common_voice_en_21538044_impulsive_1-115546-A-48_SNR_10dB_0600.wav,2.2013125,0.2455625
601,common_voice_en_23707413.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_23707413_non_stationary_helicopter_SNR_20dB_0601.wav,,
602,common_voice_en_19227420.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_19227420_non_stationary_helicopter_SNR_20dB_0602.wav,,
603,common_voice_en_22779358.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_22779358_non_stationary_helicopter_SNR_5dB_0603.wav,,
604,common_voice_en_30619661.wav,1-18527-A-44.wav,stationary,20,16000,1,common_voice_en_30619661_stationary_1-18527-A-44_SNR_20dB_0604.wav,,
605,common_voice_en_25113640.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_25113640_non_stationary_helicopter_SNR_-5dB_0605.wav,,
606,common_voice_en_23612304.wav,1-50454-A-44.wav,stationary,0,16000,1,common_voice_en_23612304_stationary_1-50454-A-44_SNR_0dB_0606.wav,,
607,common_voice_en_20260792.wav,1-22882-A-44.wav,stationary,5,16000,1,common_voice_en_20260792_stationary_1-22882-A-44_SNR_5dB_0607.wav,,
608,common_voice_en_27703525.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_27703525_non_stationary_helicopter_SNR_5dB_0608.wav,,
609,common_voice_en_18725365.wav,1-50454-A-44.wav,stationary,-5,16000,1,common_voice_en_18725365_stationary_1-50454-A-44_SNR_-5dB_0609.wav,,
610,common_voice_en_19451234.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_19451234_impulsive_1-115545-B-48_SNR_10dB_0610.wav,3.5045,0.5674375
611,common_voice_en_19767846.wav,1-115545-B-48.wav,impulsive,20,16000,1,common_voice_en_19767846_impulsive_1-115545-B-48_SNR_20dB_0611.wav,2.24475,0.4090625
612,common_voice_en_19227420.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19227420_non_stationary_helicopter_SNR_-5dB_0612.wav,,
613,common_voice_en_22779359.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_22779359_non_stationary_helicopter_SNR_-5dB_0613.wav,,
614,common_voice_en_23612304.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_23612304_non_stationary_helicopter_SNR_10dB_0614.wav,,
615,common_voice_en_19227420.wav,1-115545-A-48.wav,impulsive,0,16000,1,common_voice_en_19227420_impulsive_1-115545-A-48_SNR_0dB_0615.wav,1.0870625,0.58825
616,common_voice_en_31171727.wav,1-50454-A-44.wav,stationary,-5,16000,1,common_voice_en_31171727_stationary_1-50454-A-44_SNR_-5dB_0616.wav,,
617,common_voice_en_21663202.wav,1-115546-A-48.wav,impulsive,20,16000,1,common_voice_en_21663202_impulsive_1-115546-A-48_SNR_20dB_0617.wav,0.5801875,0.2353125
618,common_voice_en_19951091.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19951091_non_stationary_helicopter_SNR_-5dB_0618.wav,,
619,common_voice_en_22779358.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_22779358_impulsive_1-115545-B-48_SNR_10dB_0619.wav,0.560375,0.2363125
620,common_voice_en_27004523.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_27004523_non_stationary_helicopter_SNR_10dB_0620.wav,,
621,common_voice_en_21817013.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_21817013_impulsive_1-115545-B-48_SNR_10dB_0621.wav,1.779625,0.7308125
622,common_voice_en_19227418.wav,1-115545-B-48.wav,impulsive,-5,16000,1,common_voice_en_19227418_impulsive_1-115545-B-48_SNR_-5dB_0622.wav,2.87975,0.7036875
623,common_voice_en_23731525.wav,1-18527-B-44.wav,stationary,0,16000,1,common_voice_en_23731525_stationary_1-18527-B-44_SNR_0dB_0623.wav,,
624,common_voice_en_20260795.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_20260795_non_stationary_helicopter_SNR_15dB_0624.wav,,
625,common_voice_en_31191668.wav,1-115545-C-48.wav,impulsive,20,16000,1,common_voice_en_31191668_impulsive_1-115545-C-48_SNR_20dB_0625.wav,1.683,0.1274375
626,common_voice_en_27004519.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_27004519_non_stationary_helicopter_SNR_20dB_0626.wav,,
627,common_voice_en_23612263.wav,1-18527-A-44.wav,stationary,0,16000,1,common_voice_en_23612263_stationary_1-18527-A-44_SNR_0dB_0627.wav,,
628,common_voice_en_25695673.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_25695673_non_stationary_helicopter_SNR_10dB_0628.wav,,
629,common_voice_en_31191627.wav,1-18527-A-44.wav,stationary,5,16000,1,common_voice_en_31191627_stationary_1-18527-A-44_SNR_5dB_0629.wav,,
630,common_voice_en_21538043.wav,1-50455-A-44.wav,stationary,10,16000,1,common_voice_en_21538043_stationary_1-50455-A-44_SNR_10dB_0630.wav,,
631,common_voice_en_22779356.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_22779356_non_stationary_helicopter_SNR_10dB_0631.wav,,
632,common_voice_en_18843978.wav,1-18527-A-44.wav,stationary,-5,16000,1,common_voice_en_18843978_stationary_1-18527-A-44_SNR_-5dB_0632.wav,,
633,common_voice_en_20242990.wav,1-18527-A-44.wav,stationary,10,16000,1,common_voice_en_20242990_stationary_1-18527-A-44_SNR_10dB_0633.wav,,
634,common_voice_en_26724561.wav,1-50455-A-44.wav,stationary,10,16000,1,common_voice_en_26724561_stationary_1-50455-A-44_SNR_10dB_0634.wav,,
635,common_voice_en_23612306.wav,1-50455-A-44.wav,stationary,15,16000,1,common_voice_en_23612306_stationary_1-50455-A-44_SNR_15dB_0635.wav,,
636,common_voice_en_580647.wav,1-18527-A-44.wav,stationary,5,16000,1,common_voice_en_580647_stationary_1-18527-A-44_SNR_5dB_0636.wav,,
637,common_voice_en_19227416.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_19227416_non_stationary_helicopter_SNR_0dB_0637.wav,,
638,common_voice_en_27688637.wav,1-50455-A-44.wav,stationary,20,16000,1,common_voice_en_27688637_stationary_1-50455-A-44_SNR_20dB_0638.wav,,
639,common_voice_en_18843976.wav,1-50454-A-44.wav,stationary,20,16000,1,common_voice_en_18843976_stationary_1-50454-A-44_SNR_20dB_0639.wav,,
640,common_voice_en_19952220.wav,1-18527-A-44.wav,stationary,10,16000,1,common_voice_en_19952220_stationary_1-18527-A-44_SNR_10dB_0640.wav,,
641,common_voice_en_19451232.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_19451232_non_stationary_helicopter_SNR_5dB_0641.wav,,
642,common_voice_en_19451233.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_19451233_stationary_1-18527-B-44_SNR_20dB_0642.wav,,
643,common_voice_en_18522887.wav,1-22882-A-44.wav,stationary,15,16000,1,common_voice_en_18522887_stationary_1-22882-A-44_SNR_15dB_0643.wav,,
644,common_voice_en_20242988.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_20242988_stationary_1-18527-B-44_SNR_20dB_0644.wav,,
645,common_voice_en_20260792.wav,1-115545-A-48.wav,impulsive,-5,16000,1,common_voice_en_20260792_impulsive_1-115545-A-48_SNR_-5dB_0645.wav,2.2280625,0.443
646,common_voice_en_27004522.wav,1-50455-A-44.wav,stationary,20,16000,1,common_voice_en_27004522_stationary_1-50455-A-44_SNR_20dB_0646.wav,,
647,common_voice_en_18843979.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_18843979_non_stationary_helicopter_SNR_-5dB_0647.wav,,
648,common_voice_en_27709076.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_27709076_stationary_1-18527-B-44_SNR_5dB_0648.wav,,
649,common_voice_en_19262162.wav,1-115545-A-48.wav,impulsive,0,16000,1,common_voice_en_19262162_impulsive_1-115545-A-48_SNR_0dB_0649.wav,0.36075,0.621
650,common_voice_en_18522889.wav,1-50454-A-44.wav,stationary,5,16000,1,common_voice_en_18522889_stationary_1-50454-A-44_SNR_5dB_0650.wav,,
651,common_voice_en_19705426.wav,1-18527-A-44.wav,stationary,15,16000,1,common_voice_en_19705426_stationary_1-18527-A-44_SNR_15dB_0651.wav,,
652,common_voice_en_23707414.wav,1-18527-B-44.wav,stationary,10,16000,1,common_voice_en_23707414_stationary_1-18527-B-44_SNR_10dB_0652.wav,,
653,common_voice_en_21538043.wav,1-18527-A-44.wav,stationary,15,16000,1,common_voice_en_21538043_stationary_1-18527-A-44_SNR_15dB_0653.wav,,
654,common_voice_en_22779359.wav,1-18527-A-44.wav,stationary,0,16000,1,common_voice_en_22779359_stationary_1-18527-A-44_SNR_0dB_0654.wav,,
655,common_voice_en_19951090.wav,1-115545-A-48.wav,impulsive,10,16000,1,common_voice_en_19951090_impulsive_1-115545-A-48_SNR_10dB_0655.wav,7.0945,0.1705625
656,common_voice_en_21101337.wav,1-115545-C-48.wav,impulsive,5,16000,1,common_voice_en_21101337_impulsive_1-115545-C-48_SNR_5dB_0656.wav,3.741625,0.1884375
657,common_voice_en_18522887.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_18522887_non_stationary_helicopter_SNR_15dB_0657.wav,,
658,common_voice_en_21369213.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_21369213_impulsive_1-115545-B-48_SNR_10dB_0658.wav,1.600875,0.4770625
659,common_voice_en_27688640.wav,1-115545-B-48.wav,impulsive,0,16000,1,common_voice_en_27688640_impulsive_1-115545-B-48_SNR_0dB_0659.wav,0.1958125,0.1065
660,common_voice_en_19951092.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_19951092_non_stationary_helicopter_SNR_5dB_0660.wav,,
661,common_voice_en_18522885.wav,1-115546-A-48.wav,impulsive,20,16000,1,common_voice_en_18522885_impulsive_1-115546-A-48_SNR_20dB_0661.wav,1.6809375,0.414875
662,common_voice_en_27004523.wav,1-115546-A-48.wav,impulsive,10,16000,1,common_voice_en_27004523_impulsive_1-115546-A-48_SNR_10dB_0662.wav,2.2923125,0.1613125
663,common_voice_en_19227420.wav,1-18527-B-44.wav,stationary,15,16000,1,common_voice_en_19227420_stationary_1-18527-B-44_SNR_15dB_0663.wav,,
664,common_voice_en_23707411.wav,1-115545-C-48.wav,impulsive,10,16000,1,common_voice_en_23707411_impulsive_1-115545-C-48_SNR_10dB_0664.wav,0.7829375,0.1869375
665,common_voice_en_26724561.wav,1-50454-A-44.wav,stationary,-5,16000,1,common_voice_en_26724561_stationary_1-50454-A-44_SNR_-5dB_0665.wav,,
666,common_voice_en_23731527.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_23731527_non_stationary_helicopter_SNR_0dB_0666.wav,,
667,common_voice_en_21101340.wav,1-22882-A-44.wav,stationary,10,16000,1,common_voice_en_21101340_stationary_1-22882-A-44_SNR_10dB_0667.wav,,
668,common_voice_en_21538045.wav,1-22882-A-44.wav,stationary,0,16000,1,common_voice_en_21538045_stationary_1-22882-A-44_SNR_0dB_0668.wav,,
669,common_voice_en_18843979.wav,1-115545-B-48.wav,impulsive,15,16000,1,common_voice_en_18843979_impulsive_1-115545-B-48_SNR_15dB_0669.wav,0.43275,0.2115625
670,common_voice_en_19726069.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_19726069_non_stationary_helicopter_SNR_10dB_0670.wav,,
671,common_voice_en_19451233.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_19451233_non_stationary_helicopter_SNR_10dB_0671.wav,,
672,common_voice_en_21369214.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_21369214_non_stationary_helicopter_SNR_-5dB_0672.wav,,
673,common_voice_en_21369213.wav,1-160563-A-48.wav,impulsive,-5,16000,1,common_voice_en_21369213_impulsive_1-160563-A-48_SNR_-5dB_0673.wav,1.2150625,0.320125
674,common_voice_en_19227420.wav,1-115545-C-48.wav,impulsive,10,16000,1,common_voice_en_19227420_impulsive_1-115545-C-48_SNR_10dB_0674.wav,2.4480625,0.62575
675,common_voice_en_20242988.wav,1-115545-B-48.wav,impulsive,-5,16000,1,common_voice_en_20242988_impulsive_1-115545-B-48_SNR_-5dB_0675.wav,4.5543125,0.5140625
676,common_voice_en_27703525.wav,1-50454-A-44.wav,stationary,-5,16000,1,common_voice_en_27703525_stationary_1-50454-A-44_SNR_-5dB_0676.wav,,
677,common_voice_en_19657026.wav,1-18527-A-44.wav,stationary,0,16000,1,common_voice_en_19657026_stationary_1-18527-A-44_SNR_0dB_0677.wav,,
678,common_voice_en_19657019.wav,1-50454-A-44.wav,stationary,5,16000,1,common_voice_en_19657019_stationary_1-50454-A-44_SNR_5dB_0678.wav,,
679,common_voice_en_19227417.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19227417_non_stationary_helicopter_SNR_-5dB_0679.wav,,
680,common_voice_en_18561929.wav,1-115545-B-48.wav,impulsive,20,16000,1,common_voice_en_18561929_impulsive_1-115545-B-48_SNR_20dB_0680.wav,0.3766875,0.5540625
681,common_voice_en_21663172.wav,1-50454-A-44.wav,stationary,-5,16000,1,common_voice_en_21663172_stationary_1-50454-A-44_SNR_-5dB_0681.wav,,
682,common_voice_en_27709077.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_27709077_non_stationary_helicopter_SNR_10dB_0682.wav,,
683,common_voice_en_18561931.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_18561931_non_stationary_helicopter_SNR_0dB_0683.wav,,
